,,,,,,,,,,,,,,,,,,,============================================= DEMON =================================
,,,,,,,,,,,,,,,,,,,---------------------------Parry----------------------------
78,Parry,warrior_parry,toggle,sword/2,,0,0,self/single,0,0,0,"Increase P/M.Def with 25%; Decrease move/attack.speed with 10%;",10,16kk,1kk,,,Demon
,,,,,,,,,,,,,,,,,,,---------------------------Sword Shock----------------------------
76,Sword Shock,warrior_sword_shock,Physical/Active,sword/2,,40,0,target/single,1,5,5,"Deals Physical damage with +5200 power and Stuns for 5s, Cannot be blocked, Can double;",80,6.5kk,1kk,,,Demon
77,Sword Shock,warrior_sword_shock,Physical/Active,sword/2,,40,0,target/single,1,5,5,"Deals Physical damage with +5400 power and Stuns for 5s, Cannot be blocked, Can double;",82,11kk,1kk,,,Demon
78,Sword Shock,warrior_sword_shock,Physical/Active,sword/2,,40,0,target/single,1,5,5,"Deals Physical damage with +5600 power and Stuns for 5s, Cannot be blocked, Can double;",84,16kk,1kk,,,Demon
79,Sword Shock,warrior_sword_shock,Physical/Active,sword/2,,40,0,target/single,1,5,5,"Deals Physical damage with +5800 power and Stuns for 5s, Cannot be blocked, Can double;",86,80kk,1kk,,,Demon
80,Sword Shock,warrior_sword_shock,Physical/Active,sword/2,,40,0,target/single,1,5,5,"Deals Physical damage with +6000 power and Stuns for 5s, Cannot be blocked, Can double;",88,0,5kk,,,Demon
81,Sword Shock,warrior_sword_shock,Physical/Active,sword/2,,40,0,target/single,1,5,5,"Deals Physical damage with +6200 power and Stuns for 5s, Cannot be blocked, Can double;",90,0,7.5kk,,,Demon
82,Sword Shock,warrior_sword_shock,Physical/Active,sword/2,,40,0,target/single,1,5,5,"Deals Physical damage with +6400 power and Stuns for 5s, Cannot be blocked, Can double;",92,0,10kk,,,Demon
83,Sword Shock,warrior_sword_shock,Physical/Active,sword/2,,40,0,target/single,1,5,5,"Deals Physical damage with +6600 power and Stuns for 5s, Cannot be blocked, Can double;",95,0,15kk,,,Demon
84,Sword Shock,warrior_sword_shock,Physical/Active,sword/2,,40,0,target/single,1,5,5,"Deals Physical damage with +6800 power and Stuns for 5s, Cannot be blocked, Can double;",98,0,30kk,,,Demon
85,Sword Shock,warrior_sword_shock,Physical/Active,sword/2,,40,0,target/single,1,5,5,"Deals Physical damage with +7000 power and Stuns for 5s, Cannot be blocked, Can double;",100,0,50kk,,,Demon
86,Sword Shock,warrior_sword_shock,Physical/Active,sword/2,,40,0,target/single,1,5,5,"Deals Physical damage with +7200 power and Stuns for 5s, Cannot be blocked, Can double;",102,0,75kk,,,Demon
87,Sword Shock,warrior_sword_shock,Physical/Active,sword/2,,40,0,target/single,1,5,5,"Deals Physical damage with +7400 power and Stuns for 5s, Cannot be blocked, Can double;",104,0,100kk,,,Demon
88,Sword Shock,warrior_sword_shock,Physical/Active,sword/2,,40,0,target/single,1,5,5,"Deals Physical damage with +7600 power and Stuns for 5s, Cannot be blocked, Can double;",106,0,100kk,,,Demon
89,Sword Shock,warrior_sword_shock,Physical/Active,sword/2,,40,0,target/single,1,5,5,"Deals Physical damage with +7800 power and Stuns for 5s, Cannot be blocked, Can double;",108,0,100kk,,,Demon
90,Sword Shock,warrior_sword_shock,Physical/Active,sword/2,,40,0,target/single,1,5,5,"Deals Physical damage with +8000 power and Stuns for 5s, Cannot be blocked, Can double;",110,0,100kk,,,Demon
,,,,,,,,,,,,,,,,,,,---------------------------Demonic Smash----------------------------
76,Demonic Smash,warrior_demonic_smash,Physical/Active,sword/2,,40,0,target/single,2,5,0,"Deals Physical damage with +15600 power, Cannot be blocked, Can double;",100,6.5kk,1kk,,,Demon
77,Demonic Smash,warrior_demonic_smash,Physical/Active,sword/2,,40,0,target/single,2,5,0,"Deals Physical damage with +16200 power, Cannot be blocked, Can double;",102,11kk,1kk,,,Demon
78,Demonic Smash,warrior_demonic_smash,Physical/Active,sword/2,,40,0,target/single,2,5,0,"Deals Physical damage with +16800 power, Cannot be blocked, Can double;",104,16kk,1kk,,,Demon
79,Demonic Smash,warrior_demonic_smash,Physical/Active,sword/2,,40,0,target/single,2,5,0,"Deals Physical damage with +17400 power, Cannot be blocked, Can double;",106,80kk,1kk,,,Demon
80,Demonic Smash,warrior_demonic_smash,Physical/Active,sword/2,,40,0,target/single,2,5,0,"Deals Physical damage with +18000 power, Cannot be blocked, Can double;",108,0,5kk,,,Demon
81,Demonic Smash,warrior_demonic_smash,Physical/Active,sword/2,,40,0,target/single,2,5,0,"Deals Physical damage with +18600 power, Cannot be blocked, Can double;",110,0,7.5kk,,,Demon
82,Demonic Smash,warrior_demonic_smash,Physical/Active,sword/2,,40,0,target/single,2,5,0,"Deals Physical damage with +19200 power, Cannot be blocked, Can double;",112,0,10kk,,,Demon
83,Demonic Smash,warrior_demonic_smash,Physical/Active,sword/2,,40,0,target/single,2,5,0,"Deals Physical damage with +19800 power, Cannot be blocked, Can double;",115,0,15kk,,,Demon
84,Demonic Smash,warrior_demonic_smash,Physical/Active,sword/2,,40,0,target/single,2,5,0,"Deals Physical damage with +20400 power, Cannot be blocked, Can double;",118,0,30kk,,,Demon
85,Demonic Smash,warrior_demonic_smash,Physical/Active,sword/2,,40,0,target/single,2,5,0,"Deals Physical damage with +21000 power, Cannot be blocked, Can double;",120,0,50kk,,,Demon
86,Demonic Smash,warrior_demonic_smash,Physical/Active,sword/2,,40,0,target/single,2,5,0,"Deals Physical damage with +21600 power, Cannot be blocked, Can double;",122,0,75kk,,,Demon
87,Demonic Smash,warrior_demonic_smash,Physical/Active,sword/2,,40,0,target/single,2,5,0,"Deals Physical damage with +22200 power, Cannot be blocked, Can double;",124,0,100kk,,,Demon
88,Demonic Smash,warrior_demonic_smash,Physical/Active,sword/2,,40,0,target/single,2,5,0,"Deals Physical damage with +22800 power, Cannot be blocked, Can double;",126,0,100kk,,,Demon
89,Demonic Smash,warrior_demonic_smash,Physical/Active,sword/2,,40,0,target/single,2,5,0,"Deals Physical damage with +23400 power, Cannot be blocked, Can double;",128,0,100kk,,,Demon
90,Demonic Smash,warrior_demonic_smash,Physical/Active,sword/2,,40,0,target/single,2,5,0,"Deals Physical damage with +24000 power, Cannot be blocked, Can double;",130,0,100kk,,,Demon
,,,,,,,,,,,,,,,,,,,============================================= ELF =================================
,,,,,,,,,,,,,,,,,,,---------------------------Saints Blessing----------------------------
78,Saints Blessing,warrior_saints_blessing,toggle,sword/2,,0,0,self/single,0,0,0,"Reflect 30% of normal basic attacks, 15% to reflect debuff and 10% to reflect Physical Damage skill; Decrease move/attack.speed with 10%;",10,16kk,1kk,,,Elf
,,,,,,,,,,,,,,,,,,,---------------------------Sword Blast----------------------------
76,Sword Blast,warrior_sword_blast,Physical/Active,sword/2,,600,0,target/single,2,3,0,"Deals Physical damage with +10400 power, Cannot be blocked, Can double;",80,6.5kk,1kk,,,Elf
78,Sword Blast,warrior_sword_blast,Physical/Active,sword/2,,600,0,target/single,2,3,0,"Deals Physical damage with +11200 power, Cannot be blocked, Can double;",84,16kk,1kk,,,Elf
80,Sword Blast,warrior_sword_blast,Physical/Active,sword/2,,600,0,target/single,2,3,0,"Deals Physical damage with +12000 power, Cannot be blocked, Can double;",88,0,5kk,,,Elf
82,Sword Blast,warrior_sword_blast,Physical/Active,sword/2,,600,0,target/single,2,3,0,"Deals Physical damage with +12800 power, Cannot be blocked, Can double;",92,0,10kk,,,Elf
84,Sword Blast,warrior_sword_blast,Physical/Active,sword/2,,600,0,target/single,2,3,0,"Deals Physical damage with +13600 power, Cannot be blocked, Can double;",98,0,30kk,,,Elf
86,Sword Blast,warrior_sword_blast,Physical/Active,sword/2,,600,0,target/single,2,3,0,"Deals Physical damage with +14400 power, Cannot be blocked, Can double;",102,0,75kk,,,Elf
88,Sword Blast,warrior_sword_blast,Physical/Active,sword/2,,600,0,target/single,2,3,0,"Deals Physical damage with +15200 power, Cannot be blocked, Can double;",106,0,100kk,,,Elf
90,Sword Blast,warrior_sword_blast,Physical/Active,sword/2,,600,0,target/single,2,3,0,"Deals Physical damage with +16000 power, Cannot be blocked, Can double;",110,0,100kk,,,Elf
,,,,,,,,,,,,,,,,,,,---------------------------Demonic Smash----------------------------
76,Saints Sword Dance,warrior_sword_dance,Physical/Active,sword/2,,40,150,target/aoe,0.5,5,2,"Deals Physical damage with +1950 power 10 times over 2s, Cannot be blocked, Can double;",100,6.5kk,1kk,,,Elf
77,Saints Sword Dance,warrior_sword_dance,Physical/Active,sword/2,,40,150,target/aoe,0.5,5,2,"Deals Physical damage with +2025 power 10 times over 2s, Cannot be blocked, Can double;",102,11kk,1kk,,,Elf
78,Saints Sword Dance,warrior_sword_dance,Physical/Active,sword/2,,40,150,target/aoe,0.5,5,2,"Deals Physical damage with +2100 power 10 times over 2s, Cannot be blocked, Can double;",104,16kk,1kk,,,Elf
79,Saints Sword Dance,warrior_sword_dance,Physical/Active,sword/2,,40,150,target/aoe,0.5,5,2,"Deals Physical damage with +2175 power 10 times over 2s, Cannot be blocked, Can double;",106,80kk,1kk,,,Elf
80,Saints Sword Dance,warrior_sword_dance,Physical/Active,sword/2,,40,150,target/aoe,0.5,5,2,"Deals Physical damage with +2250 power 10 times over 2s, Cannot be blocked, Can double;",108,0,5kk,,,Elf
81,Saints Sword Dance,warrior_sword_dance,Physical/Active,sword/2,,40,150,target/aoe,0.5,5,2,"Deals Physical damage with +2325 power 10 times over 2s, Cannot be blocked, Can double;",110,0,7.5kk,,,Elf
82,Saints Sword Dance,warrior_sword_dance,Physical/Active,sword/2,,40,150,target/aoe,0.5,5,2,"Deals Physical damage with +2400 power 10 times over 2s, Cannot be blocked, Can double;",112,0,10kk,,,Elf
83,Saints Sword Dance,warrior_sword_dance,Physical/Active,sword/2,,40,150,target/aoe,0.5,5,2,"Deals Physical damage with +2475 power 10 times over 2s, Cannot be blocked, Can double;",115,0,15kk,,,Elf
84,Saints Sword Dance,warrior_sword_dance,Physical/Active,sword/2,,40,150,target/aoe,0.5,5,2,"Deals Physical damage with +2550 power 10 times over 2s, Cannot be blocked, Can double;",118,0,30kk,,,Elf
85,Saints Sword Dance,warrior_sword_dance,Physical/Active,sword/2,,40,150,target/aoe,0.5,5,2,"Deals Physical damage with +2625 power 10 times over 2s, Cannot be blocked, Can double;",120,0,50kk,,,Elf
86,Saints Sword Dance,warrior_sword_dance,Physical/Active,sword/2,,40,150,target/aoe,0.5,5,2,"Deals Physical damage with +2700 power 10 times over 2s, Cannot be blocked, Can double;",122,0,75kk,,,Elf
87,Saints Sword Dance,warrior_sword_dance,Physical/Active,sword/2,,40,150,target/aoe,0.5,5,2,"Deals Physical damage with +2775 power 10 times over 2s, Cannot be blocked, Can double;",124,0,100kk,,,Elf
88,Saints Sword Dance,warrior_sword_dance,Physical/Active,sword/2,,40,150,target/aoe,0.5,5,2,"Deals Physical damage with +2850 power 10 times over 2s, Cannot be blocked, Can double;",126,0,100kk,,,Elf
89,Saints Sword Dance,warrior_sword_dance,Physical/Active,sword/2,,40,150,target/aoe,0.5,5,2,"Deals Physical damage with +2925 power 10 times over 2s, Cannot be blocked, Can double;",128,0,100kk,,,Elf
90,Saints Sword Dance,warrior_sword_dance,Physical/Active,sword/2,,40,150,target/aoe,0.5,5,2,"Deals Physical damage with +3000 power 10 times over 2s, Cannot be blocked, Can double;",130,0,100kk,,,Elf
