LEARN @ LVL,NAME,TYPE,WEAPON,RANGE,AOE,TARGET,CAST s,CD s,DURRATION s,DESCR,MP,SP COST,REPLACES,RACE,Comment
,,,,,,,,,,,,,,,----------------------------Anti magic----------------------------
70,Vampiric Bolt,Magic/Dmg,,900,0,enemy/single,4,1,0,A draining bolt (m.Atk +102) that heals you for 40% of the damage dealt.,130,390k,[],Human
72,Vampiric Bolt,Magic/Dmg,,900,0,enemy/single,4,1,0,A draining bolt (m.Atk +105) that heals you for 40% of the damage dealt.,134,650k,[],Human
74,Vampiric Bolt,Magic/Dmg,,900,0,enemy/single,4,1,0,A draining bolt (m.Atk +108) that heals you for 40% of the damage dealt.,138,880k,[],Human
,,,,,,,,,,,,,,,------------------------------Arcane Void------------------------------
52,Arcane Void,Magic/Buff,,900,0,enemy/single,4,30,0,Chance to remove 1~2 positive effect of the target (success chance x0.3),96,74k,[],Human,lower success rate
62,Arcane Void,Magic/Buff,,900,0,enemy/single,4,30,0,Chance to remove 2~3 positive effect of the target (success chance x0.3),116,170k,[],Human,lower success rate
72,Arcane Void,Magic/Buff,,900,0,enemy/single,4,30,0,Chance to remove 2~4 positive effect of the target (success chance x0.3),138,650k,[],Human,lower success rate
,,,,,,,,,,,,,,,-----------------------------Witches Curse-----------------------------
40,Witches Curse,Magic/Debuff,,900,0,enemy/single,2.5,1,30,m.Atk +42; A chance to curse enemies for -10% M.Def; (success chance x0.7),66,36k,[Vampiric Bolt],Demon,does dmg but have a lower success rate for the curse
44,Witches Curse,Magic/Debuff,,900,0,enemy/single,2.5,1,30,m.Atk +47; A chance to curse enemies for -10% M.Def; (success chance x0.7),76,43k,[Vampiric Bolt],Demon
48,Witches Curse,Magic/Debuff,,900,0,enemy/single,2.5,1,30,m.Atk +52; A chance to curse enemies for -13% M.Def; (success chance x0.7),88,64k,[Vampiric Bolt],Demon
52,Witches Curse,Magic/Debuff,,900,0,enemy/single,2.5,1,30,m.Atk +57; A chance to curse enemies for -13% M.Def; (success chance x0.7),96,74k,[Vampiric Bolt],Demon
56,Witches Curse,Magic/Debuff,,900,0,enemy/single,2.5,1,30,m.Atk +63; A chance to curse enemies for -17% M.Def; (success chance x0.7),104,81k,[Vampiric Bolt],Demon
58,Witches Curse,Magic/Debuff,,900,0,enemy/single,2.5,1,30,m.Atk +66; A chance to curse enemies for -17% M.Def; (success chance x0.7),108,88k,[Vampiric Bolt],Demon
60,Witches Curse,Magic/Debuff,,900,0,enemy/single,2.5,1,30,m.Atk +68; A chance to curse enemies for -20% M.Def; (success chance x0.7),110,120k,[Vampiric Bolt],Demon
62,Witches Curse,Magic/Debuff,,900,0,enemy/single,2.5,1,30,m.Atk +71; A chance to curse enemies for -20% M.Def; (success chance x0.7),116,170k,[Vampiric Bolt],Demon
64,Witches Curse,Magic/Debuff,,900,0,enemy/single,2.5,1,30,m.Atk +74; A chance to curse enemies for -23% M.Def; (success chance x0.7),120,190k,[Vampiric Bolt],Demon
66,Witches Curse,Magic/Debuff,,900,0,enemy/single,2.5,1,30,m.Atk +77; A chance to curse enemies for -23% M.Def; (success chance x0.7),124,280k,[Vampiric Bolt],Demon
68,Witches Curse,Magic/Debuff,,900,0,enemy/single,2.5,1,30,m.Atk +79; A chance to curse enemies for -27% M.Def; (success chance x0.7),128,320k,[Vampiric Bolt],Demon
70,Witches Curse,Magic/Debuff,,900,0,enemy/single,2.5,1,30,m.Atk +82; A chance to curse enemies for -27% M.Def; (success chance x0.7),130,390k,[Vampiric Bolt],Demon
72,Witches Curse,Magic/Debuff,,900,0,enemy/single,2.5,1,30,m.Atk +84; A chance to curse enemies for -30% M.Def; (success chance x0.7),134,650k,[Vampiric Bolt],Demon
74,Witches Curse,Magic/Debuff,,900,0,enemy/single,2.5,1,30,m.Atk +87; A chance to curse enemies for -30% M.Def; (success chance x0.7),138,880k,[Vampiric Bolt],Demon
,,,,,,,,,,,,,,,-----------------------------Witches Scarecrow-----------------------------
40,Witches Scarecrow,Magic/Debuff,,900,0,enemy/single,2,5,10,Fear the enemy (success chance x0.5);,66,36k,[],Demon,lower success rate
44,Witches Scarecrow,Magic/Debuff,,900,0,enemy/single,2,5,10,Fear the enemy (success chance x0.5);,76,43k,[],Demon
48,Witches Scarecrow,Magic/Debuff,,900,0,enemy/single,2,5,10,Fear the enemy (success chance x0.5);,88,64k,[],Demon
52,Witches Scarecrow,Magic/Debuff,,900,0,enemy/single,2,5,10,Fear the enemy (success chance x0.5);,96,74k,[],Demon
56,Witches Scarecrow,Magic/Debuff,,900,0,enemy/single,2,5,10,Fear the enemy (success chance x0.5);,104,81k,[],Demon
58,Witches Scarecrow,Magic/Debuff,,900,0,enemy/single,2,5,10,Fear the enemy (success chance x0.5);,108,88k,[],Demon
60,Witches Scarecrow,Magic/Debuff,,900,0,enemy/single,2,5,10,Fear the enemy (success chance x0.5);,110,120k,[],Demon
62,Witches Scarecrow,Magic/Debuff,,900,0,enemy/single,2,5,10,Fear the enemy (success chance x0.5);,116,170k,[],Demon
64,Witches Scarecrow,Magic/Debuff,,900,0,enemy/single,2,5,10,Fear the enemy (success chance x0.5);,120,190k,[],Demon
66,Witches Scarecrow,Magic/Debuff,,900,0,enemy/single,2,5,10,Fear the enemy (success chance x0.5);,124,280k,[],Demon
68,Witches Scarecrow,Magic/Debuff,,900,0,enemy/single,2,5,10,Fear the enemy (success chance x0.5);,128,320k,[],Demon
70,Witches Scarecrow,Magic/Debuff,,900,0,enemy/single,2,5,10,Fear the enemy (success chance x0.5);,130,390k,[],Demon
72,Witches Scarecrow,Magic/Debuff,,900,0,enemy/single,2,5,10,Fear the enemy (success chance x0.5);,134,650k,[],Demon
74,Witches Scarecrow,Magic/Debuff,,900,0,enemy/single,2,5,10,Fear the enemy (success chance x0.5);,138,880k,[],Demon
